,TagName,DateTime,Value,vValue,MinRaw,MaxRaw,MinEU,MaxEU,Unit,Quality,QualityDetail,QualityString,wwResolution,StartDateTime
10263,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 06:40:00.0000000,"17,0507831573486",17.050783157348633,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 06:30:00
10264,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 06:50:00.0000000,"17,0507831573486",17.050783157348633,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 06:40:00
10265,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 07:00:00.0000000,"17,0507831573486",17.050783157348633,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 06:50:00
10266,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 07:10:00.0000000,"17,0507831573486",17.050783157348633,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 07:00:00
10267,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 07:20:00.0000000,"17,0507831573486",17.050783157348633,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 07:10:00
10268,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 07:30:00.0000000,"17,0507831573486",17.050783157348633,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 07:20:00
10269,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 07:40:00.0000000,"17,0507831573486",17.050783157348633,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 07:30:00
10270,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 07:50:00.0000000,"17,0507831573486",17.050783157348633,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 07:40:00
10271,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 08:00:00.0000000,"17,0507831573486",17.050783157348633,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 07:50:00
10272,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 08:10:00.0000000,"17,0507831573486",17.050783157348633,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 08:00:00
10273,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 08:20:00.0000000,"17,0507831573486",17.050783157348633,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 08:10:00
10274,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 08:30:00.0000000,"17,0507831573486",17.050783157348633,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 08:20:00
