Time stamp,outdoorTemperature,globalIrradiation,co2Concentration
2023-04-22 01:00:00+00:00,5.8,0,400
2023-04-22 02:00:00+00:00,5.4,0,400
2023-04-22 03:00:00+00:00,5.2,0,400
2023-04-22 04:00:00+00:00,6,0,400
2023-04-22 05:00:00+00:00,6.3,0,400
2023-04-22 06:00:00+00:00,7.8,1,400
2023-04-22 07:00:00+00:00,10.2,43,400
2023-04-22 08:00:00+00:00,12.9,180,400
2023-04-22 09:00:00+00:00,14.9,334,400
2023-04-22 10:00:00+00:00,15.9,476,400
2023-04-22 11:00:00+00:00,16.6,594,400
2023-04-22 12:00:00+00:00,17.5,683,400
2023-04-22 13:00:00+00:00,18.3,655,400
2023-04-22 14:00:00+00:00,18.8,683,400
2023-04-22 15:00:00+00:00,18.1,673,400
2023-04-22 16:00:00+00:00,17.2,624,400
2023-04-22 17:00:00+00:00,15.7,341,400
2023-04-23 14:00:00+00:00,13.8,327,400
2023-04-23 18:00:00+00:00,13.5,200,400
2023-04-23 19:00:00+00:00,12.1,657,400
2023-04-23 20:00:00+00:00,10.6,99,400
2023-04-23 21:00:00+00:00,10.1,8,400
2023-04-23 22:00:00+00:00,9.9,0,400
2023-04-23 23:00:00+00:00,9.9,0,400
2023-04-24 00:00:00+00:00,10.1,0,400
2023-04-24 01:00:00+00:00,10.2,0,400
2023-04-24 02:00:00+00:00,10.3,0,400
2023-04-24 03:00:00+00:00,10,0,400
2023-04-24 04:00:00+00:00,9.7,0,400
2023-04-24 05:00:00+00:00,9.7,0,400
2023-04-24 06:00:00+00:00,10.2,0,400
2023-04-24 07:00:00+00:00,11.3,12,400
2023-04-24 08:00:00+00:00,11.3,59,400
2023-04-24 09:00:00+00:00,11.4,220,400
2023-04-24 10:00:00+00:00,11,196,400
2023-04-24 11:00:00+00:00,11.4,201,400
2023-04-24 12:00:00+00:00,11.6,275,400
2023-04-24 13:00:00+00:00,11.7,312,400
2023-04-24 14:00:00+00:00,11.6,264,400
2023-04-24 15:00:00+00:00,11.5,256,400
2023-04-24 16:00:00+00:00,11,202,400
2023-04-24 17:00:00+00:00,10.4,254,400
2023-04-24 18:00:00+00:00,10,178,400
2023-04-24 19:00:00+00:00,9.1,148,400
2023-04-24 20:00:00+00:00,8.7,39,400
2023-04-24 21:00:00+00:00,8.6,1,400
2023-04-24 22:00:00+00:00,7.2,0,400
2023-04-24 23:00:00+00:00,6.4,0,400
2023-04-25 00:00:00+00:00,6.4,0,400
2023-04-25 01:00:00+00:00,6.2,0,400
2023-04-25 02:00:00+00:00,5.9,0,400
2023-04-25 03:00:00+00:00,5.4,0,400
2023-04-25 04:00:00+00:00,5.3,0,400
2023-04-25 05:00:00+00:00,5.2,0,400
2023-04-25 06:00:00+00:00,5.3,0,400
2023-04-25 07:00:00+00:00,5.8,10,400
2023-04-25 08:00:00+00:00,6.3,53,400
2023-04-25 09:00:00+00:00,6.6,217,400
2023-04-25 10:00:00+00:00,6.9,348,400
2023-04-25 11:00:00+00:00,7.3,384,400
2023-04-25 12:00:00+00:00,7.6,347,400
2023-04-25 13:00:00+00:00,7.1,426,400
2023-04-25 14:00:00+00:00,7.2,420,400
2023-04-25 15:00:00+00:00,7.1,316,400
2023-04-25 16:00:00+00:00,7,332,400
2023-04-25 17:00:00+00:00,6.9,207,400
2023-04-25 18:00:00+00:00,6.4,164,400
2023-04-25 19:00:00+00:00,5.9,134,400
2023-04-25 20:00:00+00:00,5.3,66,400
2023-04-25 21:00:00+00:00,4.9,12,400
2023-04-25 22:00:00+00:00,4.6,0,400
2023-04-25 23:00:00+00:00,4.3,0,400
2023-04-26 00:00:00+00:00,3.9,0,400
2023-04-26 01:00:00+00:00,3.6,0,400
2023-04-26 02:00:00+00:00,3.4,0,400
2023-04-26 03:00:00+00:00,3.4,0,400
2023-04-26 04:00:00+00:00,3.1,0,400
2023-04-26 05:00:00+00:00,3.2,0,400
2023-04-26 06:00:00+00:00,4.1,2,400
2023-04-26 07:00:00+00:00,5.3,58,400
2023-04-26 08:00:00+00:00,6.3,208,400
2023-04-26 09:00:00+00:00,7,358,400
2023-04-26 10:00:00+00:00,7.6,481,400
2023-04-26 11:00:00+00:00,7.9,516,400
2023-04-26 12:00:00+00:00,7.7,672,400
2023-04-26 13:00:00+00:00,7.9,805,400
2023-04-26 14:00:00+00:00,8.5,596,400
2023-04-26 15:00:00+00:00,8.6,593,400
2023-04-26 16:00:00+00:00,8.1,597,400
2023-04-26 17:00:00+00:00,7.7,467,400
2023-04-26 18:00:00+00:00,7,301,400
2023-04-26 19:00:00+00:00,5.9,224,400
2023-04-26 20:00:00+00:00,4.7,114,400
2023-04-26 21:00:00+00:00,3.6,17,400
2023-04-26 22:00:00+00:00,3.1,0,400
2023-04-26 23:00:00+00:00,2.6,0,400
2023-04-27 00:00:00+00:00,2.1,0,400
2023-04-27 01:00:00+00:00,1.7,0,400
2023-04-27 02:00:00+00:00,2.2,0,400
2023-04-27 03:00:00+00:00,1.9,0,400
2023-04-27 04:00:00+00:00,1.8,0,400
2023-04-27 05:00:00+00:00,2.5,0,400
2023-05-02 10:00:00+00:00,9.2,2,400
2023-05-02 11:00:00+00:00,10,57,400
2023-05-02 12:00:00+00:00,10.8,579,400
2023-05-02 13:00:00+00:00,11.2,591,400
2023-05-02 14:00:00+00:00,11.5,598,400
2023-05-02 15:00:00+00:00,11.4,601,400
2023-05-02 16:00:00+00:00,11,382,400
2023-05-02 17:00:00+00:00,10.9,365,400
2023-05-02 18:00:00+00:00,10.5,251,400
2023-05-02 19:00:00+00:00,9.4,341,400
2023-05-02 20:00:00+00:00,8.1,162,400
2023-05-02 21:00:00+00:00,6.7,37,400
2023-05-02 22:00:00+00:00,5.8,0,400
2023-05-02 23:00:00+00:00,5,0,400
2023-05-03 00:00:00+00:00,4.5,0,400
2023-05-03 01:00:00+00:00,4,0,400
2023-05-03 02:00:00+00:00,3.8,0,400
2023-05-03 03:00:00+00:00,3.6,0,400
2023-05-03 04:00:00+00:00,3.5,0,400
2023-05-03 05:00:00+00:00,4.1,0,400
2023-05-03 06:00:00+00:00,5.5,6,400
2023-05-03 07:00:00+00:00,7,87,400
2023-05-03 08:00:00+00:00,8.2,242,400
2023-05-03 09:00:00+00:00,9,406,400
2023-05-03 10:00:00+00:00,9.3,554,400
2023-05-03 11:00:00+00:00,9.7,602,400
2023-05-03 12:00:00+00:00,10.2,458,400
2023-05-03 13:00:00+00:00,10.9,463,400
2023-05-03 14:00:00+00:00,11.1,448,400
2023-05-03 15:00:00+00:00,11.5,505,400
2023-05-03 16:00:00+00:00,12,410,400
2023-05-03 17:00:00+00:00,12.1,372,400
2023-05-03 18:00:00+00:00,11.6,508,400
2023-05-03 19:00:00+00:00,10.4,370,400
2023-05-03 20:00:00+00:00,8.7,174,400
2023-05-03 21:00:00+00:00,6.4,37,400
2023-05-03 22:00:00+00:00,4.7,1,400
2023-05-03 23:00:00+00:00,4.6,0,400
2023-05-04 00:00:00+00:00,4,0,400
2023-05-04 01:00:00+00:00,3.2,0,400
2023-05-04 02:00:00+00:00,2.2,0,400
2023-05-04 03:00:00+00:00,1.6,0,400
2023-05-04 04:00:00+00:00,1.7,0,400
2023-05-04 05:00:00+00:00,2.7,0,400
2023-05-04 06:00:00+00:00,5.5,7,400
2023-05-04 07:00:00+00:00,7.5,75,400
2023-05-04 08:00:00+00:00,8.6,181,400
2023-05-04 09:00:00+00:00,9.7,292,400
2023-05-04 10:00:00+00:00,10.2,315,400
2023-05-04 11:00:00+00:00,10.8,377,400
2023-05-04 12:00:00+00:00,11.7,306,400
2023-05-04 13:00:00+00:00,12.1,333,400
2023-05-04 14:00:00+00:00,12.1,428,400
2023-05-04 15:00:00+00:00,12,467,400
2023-05-04 16:00:00+00:00,11.4,373,400
2023-05-04 17:00:00+00:00,10.9,381,400
2023-05-04 18:00:00+00:00,10.3,187,400
2023-05-04 19:00:00+00:00,10,132,400
2023-05-04 20:00:00+00:00,9.6,58,400
2023-05-04 21:00:00+00:00,9.5,14,400
2023-05-04 22:00:00+00:00,8.7,0,400
2023-05-04 23:00:00+00:00,7.5,0,400
2023-05-05 00:00:00+00:00,7,0,400
2023-05-05 01:00:00+00:00,6.8,0,400
2023-05-05 02:00:00+00:00,6.5,0,400
2023-05-05 03:00:00+00:00,6.6,0,400
2023-05-05 04:00:00+00:00,6.7,0,400
2023-05-05 05:00:00+00:00,6.7,0,400
2023-05-05 06:00:00+00:00,7,7,400
2023-05-05 07:00:00+00:00,7.4,49,400
2023-05-05 08:00:00+00:00,7.8,109,400
2023-05-05 09:00:00+00:00,7.9,212,400
2023-05-05 10:00:00+00:00,8.3,269,400
2023-05-05 11:00:00+00:00,8.2,341,400
2023-05-05 12:00:00+00:00,8.3,564,400
2023-05-05 13:00:00+00:00,8.4,567,400
2023-05-05 14:00:00+00:00,8.2,677,400
2023-05-05 15:00:00+00:00,7.6,596,400
2023-05-05 16:00:00+00:00,7.2,467,400
2023-05-05 17:00:00+00:00,6.7,344,400
2023-05-05 18:00:00+00:00,6.4,243,400
2023-05-05 19:00:00+00:00,5.8,122,400
2023-05-05 20:00:00+00:00,5.4,91,400
2023-05-05 21:00:00+00:00,5.3,28,400
2023-05-05 22:00:00+00:00,5.3,0,400
2023-05-05 23:00:00+00:00,5.3,0,400
2023-05-06 00:00:00+00:00,5.2,0,400
2023-05-06 01:00:00+00:00,5,0,400
2023-05-06 02:00:00+00:00,4.7,0,400
2023-05-06 03:00:00+00:00,4.7,0,400
2023-05-06 04:00:00+00:00,4.9,0,400
2023-05-06 05:00:00+00:00,5,0,400
2023-05-06 06:00:00+00:00,5.5,1,400
2023-05-06 07:00:00+00:00,6.3,22,400
2023-05-06 08:00:00+00:00,6.6,52,400
2023-05-06 09:00:00+00:00,7,123,400
2023-05-06 10:00:00+00:00,7.5,90,400
2023-05-06 11:00:00+00:00,7.8,118,400
2023-05-06 12:00:00+00:00,7.9,133,400
2023-05-06 13:00:00+00:00,7.7,156,400
2023-05-06 14:00:00+00:00,8,183,400
2023-05-06 15:00:00+00:00,8.1,213,400
2023-05-06 16:00:00+00:00,8.1,279,400
2023-05-06 17:00:00+00:00,7.9,298,400
2023-05-06 18:00:00+00:00,7.2,217,400
2023-05-06 19:00:00+00:00,6.9,193,400
2023-05-06 20:00:00+00:00,6.6,48,400
2023-05-06 21:00:00+00:00,6.2,15,400
2023-05-06 22:00:00+00:00,6,1,400
2023-05-06 23:00:00+00:00,5.8,0,400
2023-05-07 00:00:00+00:00,5.8,0,400
2023-05-07 01:00:00+00:00,6.1,0,400
2023-05-07 02:00:00+00:00,6.3,0,400
2023-05-07 03:00:00+00:00,6.4,0,400
2023-05-07 04:00:00+00:00,6.1,0,400
2023-05-07 05:00:00+00:00,6.3,0,400
2023-05-07 06:00:00+00:00,6.8,6,400
2023-05-07 07:00:00+00:00,7.8,80,400
2023-05-07 08:00:00+00:00,9.5,149,400
2023-05-07 09:00:00+00:00,10.5,345,400
2023-05-07 10:00:00+00:00,11.4,533,400
2023-05-07 11:00:00+00:00,12.1,624,400
2023-05-07 12:00:00+00:00,13.2,672,400
2023-05-07 13:00:00+00:00,13.7,712,400
2023-05-07 14:00:00+00:00,13.9,709,400
2023-05-07 15:00:00+00:00,13.8,640,400
2023-05-07 16:00:00+00:00,13.6,630,400
2023-05-07 17:00:00+00:00,12.9,560,400
2023-05-07 18:00:00+00:00,12,442,400
2023-05-07 19:00:00+00:00,10.8,334,400
2023-05-07 20:00:00+00:00,9.7,186,400
2023-05-07 21:00:00+00:00,9,48,400
2023-05-07 22:00:00+00:00,8.5,1,400
2023-05-07 23:00:00+00:00,8,0,400
2023-05-08 00:00:00+00:00,7.7,0,400
2023-05-08 01:00:00+00:00,7.5,0,400
2023-05-08 02:00:00+00:00,7.3,0,400
2023-05-08 03:00:00+00:00,6.8,0,400
2023-05-08 04:00:00+00:00,6.5,0,400
2023-05-08 05:00:00+00:00,7.4,0,400
2023-05-08 06:00:00+00:00,9.6,14,400
2023-05-08 07:00:00+00:00,11,118,400
2023-05-08 08:00:00+00:00,11.7,279,400
2023-05-08 09:00:00+00:00,12.6,438,400
2023-05-08 10:00:00+00:00,13.4,564,400
2023-05-08 11:00:00+00:00,13.9,644,400
2023-05-08 12:00:00+00:00,14.7,716,400
2023-05-08 13:00:00+00:00,15.3,737,400
2023-05-08 14:00:00+00:00,16.1,730,400
2023-05-08 15:00:00+00:00,16.4,659,400
2023-05-08 16:00:00+00:00,16.4,643,400
2023-05-08 17:00:00+00:00,15.2,574,400
2023-05-08 18:00:00+00:00,13.9,445,400
2023-05-08 19:00:00+00:00,12.1,342,400
2023-05-08 20:00:00+00:00,10.9,186,400
2023-05-08 21:00:00+00:00,10.5,41,400
2023-05-08 22:00:00+00:00,10.3,1,400
2023-05-08 23:00:00+00:00,10.3,0,400
2023-05-09 00:00:00+00:00,10.4,0,400
2023-05-09 01:00:00+00:00,10.7,0,400
2023-05-09 02:00:00+00:00,10.6,0,400
2023-05-09 03:00:00+00:00,10.1,0,400
2023-05-09 04:00:00+00:00,9.6,0,400
2023-05-09 05:00:00+00:00,9.5,0,400
2023-05-09 06:00:00+00:00,10.3,12,400
2023-05-09 07:00:00+00:00,11.8,81,400
2023-05-09 08:00:00+00:00,13.2,249,400
2023-05-09 09:00:00+00:00,14.3,435,400
2023-05-09 10:00:00+00:00,15,566,400
2023-05-09 11:00:00+00:00,15.8,640,400
2023-05-09 12:00:00+00:00,16.8,706,400
2023-05-09 13:00:00+00:00,17.2,732,400
2023-05-09 14:00:00+00:00,17.5,706,400
2023-05-09 15:00:00+00:00,17.8,628,400
2023-05-09 16:00:00+00:00,17.6,595,400
2023-05-09 17:00:00+00:00,17.3,475,400
2023-05-09 18:00:00+00:00,16.7,357,400
2023-05-09 19:00:00+00:00,15.2,245,400
2023-05-09 20:00:00+00:00,13.3,152,400
2023-05-09 21:00:00+00:00,12,51,400
2023-05-09 22:00:00+00:00,12.1,1,400
2023-05-09 23:00:00+00:00,12.4,0,400
2023-05-10 00:00:00+00:00,12.4,0,400
2023-05-10 01:00:00+00:00,11.9,0,400
2023-05-10 02:00:00+00:00,11.3,0,400
2023-05-10 03:00:00+00:00,10.2,0,400
2023-05-10 04:00:00+00:00,9.8,0,400
2023-05-10 05:00:00+00:00,10.6,0,400
2023-05-10 06:00:00+00:00,12,17,400
2023-05-10 07:00:00+00:00,13.5,113,400
2023-05-10 08:00:00+00:00,14.5,280,400
2023-05-10 09:00:00+00:00,15.3,440,400
2023-05-10 10:00:00+00:00,15.8,580,400
2023-05-10 11:00:00+00:00,16.4,604,400
2023-05-10 12:00:00+00:00,17.1,685,400
2023-05-10 13:00:00+00:00,17,738,400
2023-05-10 14:00:00+00:00,17,728,400
2023-05-10 15:00:00+00:00,16.8,654,400
2023-05-10 16:00:00+00:00,16.6,496,400
2023-05-10 17:00:00+00:00,15.5,234,400
2023-05-10 18:00:00+00:00,14.1,89,400
2023-05-10 19:00:00+00:00,13.5,27,400
2023-05-10 20:00:00+00:00,13,21,400
2023-05-10 21:00:00+00:00,12.8,10,400
2023-05-10 22:00:00+00:00,12.5,0,400
2023-05-10 23:00:00+00:00,12.1,0,400
2023-05-11 00:00:00+00:00,12.3,0,400
2023-05-11 01:00:00+00:00,12.3,0,400
2023-05-11 02:00:00+00:00,11.5,0,400
2023-05-11 03:00:00+00:00,10.9,0,400
2023-05-11 04:00:00+00:00,10.9,0,400
2023-05-11 05:00:00+00:00,11.4,0,400
2023-05-11 06:00:00+00:00,11.5,7,400
2023-05-11 07:00:00+00:00,11.8,26,400
2023-05-11 08:00:00+00:00,12,41,400
2023-05-11 09:00:00+00:00,12.9,51,400
2023-05-11 10:00:00+00:00,13.4,135,400
2023-05-11 11:00:00+00:00,14.3,195,400
2023-05-11 12:00:00+00:00,15.3,175,400
2023-05-11 13:00:00+00:00,16.3,269,400
2023-05-11 14:00:00+00:00,17.8,298,400
2023-05-11 15:00:00+00:00,18.1,416,400
2023-05-11 16:00:00+00:00,18,624,400
2023-05-11 17:00:00+00:00,18.2,489,400
2023-05-11 18:00:00+00:00,17.2,391,400
2023-05-11 19:00:00+00:00,15.6,278,400
2023-05-11 20:00:00+00:00,13.9,198,400
2023-05-11 21:00:00+00:00,13.2,47,400
2023-05-11 22:00:00+00:00,12.7,3,400
2023-05-11 23:00:00+00:00,13,0,400
2023-05-12 00:00:00+00:00,13.1,0,400
2023-05-12 01:00:00+00:00,12.9,0,400
2023-05-12 02:00:00+00:00,12.9,0,400
2023-05-12 03:00:00+00:00,12.3,0,400
2023-05-12 04:00:00+00:00,11.4,0,400
2023-05-12 05:00:00+00:00,11.4,0,400
2023-05-12 06:00:00+00:00,12.8,13,400
2023-05-12 07:00:00+00:00,14.5,91,400
2023-05-12 08:00:00+00:00,16.5,288,400
2023-05-12 09:00:00+00:00,17.7,415,400
2023-05-12 10:00:00+00:00,19,545,400
2023-05-12 11:00:00+00:00,19.6,626,400
2023-05-12 12:00:00+00:00,20,698,400
2023-05-12 13:00:00+00:00,20.1,728,400
2023-05-12 14:00:00+00:00,19.9,722,400
2023-05-12 15:00:00+00:00,19.6,650,400
2023-05-12 16:00:00+00:00,19.1,637,400
2023-05-12 17:00:00+00:00,18.6,570,400
2023-05-12 18:00:00+00:00,17.9,446,400
2023-05-12 19:00:00+00:00,16.2,343,400
2023-05-12 20:00:00+00:00,13.7,197,400
2023-05-12 21:00:00+00:00,10.7,69,400
2023-05-12 22:00:00+00:00,9.7,3,400
2023-05-12 23:00:00+00:00,8.8,0,400
2023-05-13 00:00:00+00:00,8.3,0,400
2023-05-13 01:00:00+00:00,7.8,0,400
2023-05-13 02:00:00+00:00,7.6,0,400
2023-05-13 03:00:00+00:00,7.2,0,400
2023-05-13 04:00:00+00:00,7.1,0,400
2023-05-13 05:00:00+00:00,9.2,0,400
2023-05-13 06:00:00+00:00,10.9,19,400
2023-05-13 07:00:00+00:00,13,126,400
2023-05-13 08:00:00+00:00,15.6,278,400
2023-05-13 09:00:00+00:00,17.3,427,400
2023-05-13 10:00:00+00:00,19,553,400
2023-05-13 11:00:00+00:00,20.1,630,400
2023-05-13 12:00:00+00:00,20.4,701,400
2023-05-13 13:00:00+00:00,20.3,734,400
2023-05-13 14:00:00+00:00,20.4,731,400
2023-05-13 15:00:00+00:00,20.1,656,400
2023-05-13 16:00:00+00:00,20.1,638,400
2023-05-13 17:00:00+00:00,19.5,567,400
2023-05-13 18:00:00+00:00,18.8,424,400
2023-05-13 19:00:00+00:00,17.4,326,400
2023-05-13 20:00:00+00:00,15.1,180,400
2023-05-13 21:00:00+00:00,13.5,59,400
2023-05-13 22:00:00+00:00,12.3,3,400
2023-05-13 23:00:00+00:00,11.2,0,400
2023-05-14 00:00:00+00:00,10,0,400
2023-05-14 01:00:00+00:00,10.4,0,400
2023-05-14 02:00:00+00:00,10.1,0,400
2023-05-14 03:00:00+00:00,8.4,0,400
2023-05-14 04:00:00+00:00,7.2,0,400
2023-05-14 05:00:00+00:00,8.7,0,400
2023-05-14 06:00:00+00:00,11.4,17,400
2023-05-14 07:00:00+00:00,14.8,87,400
2023-05-14 08:00:00+00:00,17.4,253,400
2023-05-14 09:00:00+00:00,17.5,389,400
2023-05-14 10:00:00+00:00,18.4,360,400
2023-05-14 11:00:00+00:00,20.2,411,400
2023-05-14 12:00:00+00:00,20.9,695,400
2023-05-14 13:00:00+00:00,21,724,400
2023-05-14 14:00:00+00:00,21.1,788,400
2023-05-14 15:00:00+00:00,21,650,400
2023-05-14 16:00:00+00:00,20.7,599,400
2023-05-14 17:00:00+00:00,20.3,517,400
2023-05-14 18:00:00+00:00,19.1,361,400
2023-05-14 19:00:00+00:00,17.8,314,400
2023-05-14 20:00:00+00:00,15,156,400
2023-05-14 21:00:00+00:00,13.3,51,400
2023-05-14 22:00:00+00:00,12,2,400
2023-05-14 23:00:00+00:00,10.8,0,400
2023-05-15 00:00:00+00:00,9.6,0,400
2023-05-15 01:00:00+00:00,8.8,0,400
2023-05-15 02:00:00+00:00,9.6,0,400
2023-05-15 03:00:00+00:00,10.7,0,400
2023-05-15 04:00:00+00:00,10.9,0,400
2023-05-15 05:00:00+00:00,9.7,0,400
2023-05-15 06:00:00+00:00,12.2,19,400
2023-05-15 07:00:00+00:00,15.2,79,400
2023-05-15 08:00:00+00:00,17,271,400
2023-05-15 09:00:00+00:00,18.5,279,400
2023-05-15 10:00:00+00:00,19.2,481,400
2023-05-15 11:00:00+00:00,19.6,592,400
2023-05-15 12:00:00+00:00,20.5,657,400
2023-05-15 13:00:00+00:00,20.9,603,400
2023-05-15 14:00:00+00:00,20,695,400
2023-05-15 15:00:00+00:00,19,651,400
2023-05-15 16:00:00+00:00,18.2,295,400
2023-05-15 17:00:00+00:00,17.8,181,400
2023-05-15 18:00:00+00:00,16.8,118,400
2023-05-15 19:00:00+00:00,15.8,86,400
2023-05-15 20:00:00+00:00,14.5,58,400
2023-05-15 21:00:00+00:00,13.6,20,400
2023-05-15 22:00:00+00:00,11.8,2,400
2023-05-15 23:00:00+00:00,10.5,0,400
2023-05-16 00:00:00+00:00,9.4,0,400
2023-05-16 01:00:00+00:00,9.1,0,400
2023-05-16 02:00:00+00:00,8.9,0,400
2023-05-16 03:00:00+00:00,8.5,0,400
2023-05-16 04:00:00+00:00,8.7,0,400
2023-05-16 05:00:00+00:00,9,0,400
2023-05-16 06:00:00+00:00,9.4,8,400
2023-05-16 07:00:00+00:00,9.3,47,400
2023-05-16 08:00:00+00:00,9,119,400
2023-05-16 09:00:00+00:00,9.3,91,400
2023-05-16 10:00:00+00:00,9.5,96,400
2023-05-16 11:00:00+00:00,9.9,147,400
2023-05-16 12:00:00+00:00,9.9,171,400
2023-05-16 13:00:00+00:00,9.9,208,400
2023-05-16 14:00:00+00:00,10.2,156,400
2023-05-16 15:00:00+00:00,10.4,147,400
2023-05-16 16:00:00+00:00,10.3,190,400
2023-05-16 17:00:00+00:00,10.4,145,400
2023-05-16 18:00:00+00:00,9.8,74,400
2023-05-16 19:00:00+00:00,9.4,42,400
2023-05-16 20:00:00+00:00,9.4,34,400
2023-05-16 21:00:00+00:00,9.1,25,400
2023-05-16 22:00:00+00:00,8.5,4,400
2023-05-16 23:00:00+00:00,7.7,0,400
2023-05-17 00:00:00+00:00,6.6,0,400
2023-05-17 01:00:00+00:00,5.8,0,400
2023-05-17 02:00:00+00:00,5.3,0,400
2023-05-17 03:00:00+00:00,5.8,0,400
2023-05-17 04:00:00+00:00,6.1,0,400
2023-05-17 05:00:00+00:00,6.3,0,400
2023-05-17 06:00:00+00:00,6.6,15,400
2023-05-17 07:00:00+00:00,7.3,92,400
2023-05-17 08:00:00+00:00,8.2,154,400
2023-05-17 09:00:00+00:00,9.3,310,400
2023-05-17 10:00:00+00:00,10.2,477,400
2023-05-17 11:00:00+00:00,11,491,400
2023-05-17 12:00:00+00:00,11.6,676,400
2023-05-17 13:00:00+00:00,11.8,715,400
2023-05-17 14:00:00+00:00,11.9,666,400
2023-05-17 15:00:00+00:00,11.9,570,400
2023-05-17 16:00:00+00:00,11.5,575,400
2023-05-17 17:00:00+00:00,11.1,515,400
2023-05-17 18:00:00+00:00,10.2,328,400
2023-05-17 19:00:00+00:00,8.8,320,400
2023-05-17 20:00:00+00:00,7.1,206,400
2023-05-17 21:00:00+00:00,6,77,400
2023-05-17 22:00:00+00:00,5,5,400
2023-05-17 23:00:00+00:00,4.4,0,400
2023-05-18 00:00:00+00:00,3.8,0,400
2023-05-18 01:00:00+00:00,2.6,0,400
2023-05-18 02:00:00+00:00,2.3,0,400
2023-05-18 03:00:00+00:00,2.3,0,400
2023-05-18 04:00:00+00:00,2.4,0,400
2023-05-18 05:00:00+00:00,3.2,0,400
2023-05-18 06:00:00+00:00,5.8,32,400
2023-05-18 07:00:00+00:00,7.2,153,400
2023-05-18 08:00:00+00:00,8.6,269,400
2023-05-18 09:00:00+00:00,10.1,370,400
2023-05-18 10:00:00+00:00,11.2,535,400
2023-05-18 11:00:00+00:00,12.4,690,400
2023-05-18 12:00:00+00:00,13.2,753,400
2023-05-18 13:00:00+00:00,14.3,819,400
2023-05-18 14:00:00+00:00,14.6,660,400
2023-05-18 15:00:00+00:00,14.8,651,400
2023-05-18 16:00:00+00:00,14.9,732,400
2023-05-18 17:00:00+00:00,14.9,636,400
2023-05-18 18:00:00+00:00,14.5,497,400
2023-05-18 19:00:00+00:00,13,348,400
2023-05-18 20:00:00+00:00,11,198,400
2023-05-18 21:00:00+00:00,8.6,74,400
2023-05-18 22:00:00+00:00,7.1,6,400
2023-05-18 23:00:00+00:00,6.1,0,400
2023-05-19 00:00:00+00:00,5.2,0,400
2023-05-19 01:00:00+00:00,4.4,0,400
2023-05-19 02:00:00+00:00,4.1,0,400
2023-05-19 03:00:00+00:00,3.5,0,400
2023-05-19 04:00:00+00:00,3.7,0,400
2023-05-19 05:00:00+00:00,6.1,0,400
2023-05-19 06:00:00+00:00,8.8,30,400
2023-05-19 07:00:00+00:00,10.8,138,400
2023-05-19 08:00:00+00:00,10.9,262,400
2023-05-19 09:00:00+00:00,11.8,408,400
2023-05-19 10:00:00+00:00,12.9,272,400
2023-05-19 11:00:00+00:00,13.9,375,400
2023-05-19 12:00:00+00:00,14.4,479,400
2023-05-19 13:00:00+00:00,15.1,565,400
2023-05-19 14:00:00+00:00,15.5,622,400
2023-05-19 15:00:00+00:00,14.9,727,400
2023-05-19 16:00:00+00:00,14.8,613,400
2023-05-19 17:00:00+00:00,14.7,496,400
2023-05-19 18:00:00+00:00,14.2,493,400
2023-05-19 19:00:00+00:00,13.1,370,400
2023-05-19 20:00:00+00:00,11.1,214,400
2023-05-19 21:00:00+00:00,9.1,79,400
2023-05-19 22:00:00+00:00,7.2,7,400
2023-05-19 23:00:00+00:00,6.2,0,400
2023-05-20 00:00:00+00:00,5.2,0,400
2023-05-20 01:00:00+00:00,4.9,0,400
2023-05-20 02:00:00+00:00,4.3,0,400
2023-05-20 03:00:00+00:00,4.5,0,400
2023-05-20 04:00:00+00:00,4.4,0,400
2023-05-20 05:00:00+00:00,6.7,0,400
2023-05-20 06:00:00+00:00,9.8,24,400
2023-05-20 07:00:00+00:00,12.3,136,400
2023-05-20 08:00:00+00:00,14.1,300,400
2023-05-20 09:00:00+00:00,15,441,400
2023-05-20 10:00:00+00:00,15.5,578,400
2023-05-20 11:00:00+00:00,16,678,400
2023-05-20 12:00:00+00:00,16.4,742,400
2023-05-20 13:00:00+00:00,16.4,763,400
2023-05-20 14:00:00+00:00,16.2,800,400
2023-05-20 15:00:00+00:00,16.1,706,400
2023-05-20 16:00:00+00:00,16,585,400
2023-05-20 17:00:00+00:00,15.7,610,400
2023-05-20 18:00:00+00:00,15.2,508,400
2023-05-20 19:00:00+00:00,14.1,386,400
2023-05-20 20:00:00+00:00,12.1,221,400
2023-05-20 21:00:00+00:00,10.9,76,400
2023-05-20 22:00:00+00:00,10.1,7,400
2023-05-20 23:00:00+00:00,9.4,0,400
2023-05-21 00:00:00+00:00,9.5,0,400
2023-05-21 01:00:00+00:00,9.9,0,400
2023-05-21 02:00:00+00:00,10.1,0,400
2023-05-21 03:00:00+00:00,9.8,0,400
2023-05-21 04:00:00+00:00,9.6,0,400
2023-05-21 05:00:00+00:00,10.2,0,400
2023-05-21 06:00:00+00:00,11.9,15,400
2023-05-21 07:00:00+00:00,13.5,99,400
2023-05-21 08:00:00+00:00,14.9,278,400
2023-05-21 09:00:00+00:00,15.5,493,400
2023-05-21 10:00:00+00:00,16.9,522,400
2023-05-21 11:00:00+00:00,18.7,462,400
2023-05-21 12:00:00+00:00,20.1,659,400
2023-05-21 13:00:00+00:00,20.5,627,400
2023-05-21 14:00:00+00:00,20.4,590,400
